review_url,coffee_name,total_score,roaster_location,coffee_origin,roast_level,agtron,est._price
https://www.coffeereview.com/review/black-geisha-blend-lab-18-espresso/,Black Geisha Blend Lab 18 Espresso,94,"Taichung, Taiwan",Guatemala; Colombia; Ethiopia,Medium,43/61,$40.00/8 ounces
https://www.coffeereview.com/review/ethiopia-layo-teraga/,Ethiopia Layo Teraga,95,"Fort Wayne, Indiana","Sidamo growing region, southern Ethiopia",Light,62/80,$23.00/12 ounces
https://www.coffeereview.com/review/ethiopia-reko-yirgacheffe-4/,Ethiopia Reko Yirgacheffe,94,"Sacramento, California","Yirgacheffe growing region, southern Ethiopia",Medium-Light,58/76,$24.50/12 ounces
https://www.coffeereview.com/review/colombia-huila-el-diviso-nestor-lasso-geisha-washed/,Colombia Huila El Diviso Nestor Lasso Geisha Washed,95,"Taipei, Taiwan","Bruselas, Pitalito, Huila Department, Colombia",Light,66/84,NT$780/227 grams
https://www.coffeereview.com/review/ethiopia-bensa-bombe/,Ethiopia Bensa Bombe,94,"Taipei, Taiwan","Bombe Village, Bensa District, Sidamo growing region, Ethiopia",Light,64/86,NT$200/8 ounces
https://www.coffeereview.com/review/colombia-narino-villa-maria-la-chorrera-geisha-washed/,Colombia  Nariño Villa Maria La Chorrera Geisha Washed,94,"Taipei, Taiwan","Nariño Department, Colombia",Medium-Light,60/76,NT$710/227 grams
https://www.coffeereview.com/review/kenya-kirinyaga-county-gikirima-factory-top-pb/,Kenya Kirinyaga County Gikirima Factory TOP PB,94,"Taipei, Taiwan","Embu County, Kenya",Medium-Light,60/78,NT$240/227 grams
https://www.coffeereview.com/review/colombia-huila-finca-buena-vista-geisha-washed/,Colombia Huila Finca Buena Vista Geisha Washed,94,"Taipei, Taiwan","El Jardin, Pitalito, Huila Department, Colombia",Medium-Light,60/80,NT$650/227 grams
https://www.coffeereview.com/review/wilton-benitez-geisha-2/,Wilton Benitez Geisha,96,"Madison, Wisconsin","Piendamo, Cauca Department, Colombia",Light,62/80,$27.00/8 ounces
https://www.coffeereview.com/review/ethiopia-natural-guji-blue-donkey-23-02/,Ethiopia Natural Guji Blue Donkey 23/02,95,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,62/78,NT$325/8 ounces
https://www.coffeereview.com/review/ethiopia-natural-sidama-arbegona-bochessa/,Ethiopia Natural Sidama Arbegona Bochessa,95,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Light,64/86,NT$325/8 ounces
https://www.coffeereview.com/review/peru-natural-villa-rica-espresso/,Peru Natural Villa Rica Espresso,94,"Chia-Yi, Taiwan","Oxapampa, Pasco, Peru",Medium-Light,58/78,NT$250/8 ounces
https://www.coffeereview.com/review/costa-rica-tim-washed-don-eli-catuai/,Costa Rica TIM Washed Don Eli Catuai,94,"Chia-Yi, Taiwan","Tarrazu, Costa Rica",Medium-Light,58/74,NT$270/4 ounces
https://www.coffeereview.com/review/ethiopia-natural-sidama-twakok-pearl-selection/,Ethiopia Natural Sidama Twakok Pearl Selection,94,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Light,62/80,NT$300/8 ounces
https://www.coffeereview.com/review/kenya-washed-uklili-aa/,Kenya Washed Uklili AA,94,"Chia-Yi, Taiwan","Nakuru County, Kenya",Light,64/86,NT$325/8 ounces
https://www.coffeereview.com/review/peach-c-blend/,Peach-C Blend,94,"Zhubei, Taiwan",Ethiopia; Colombia,Light,62/84,NT$ 366/8 ounces
https://www.coffeereview.com/review/colombia-jaime-lopez/,Colombia Jaime Lopez,94,"San Diego, California","Santa Barbara, Antioquia, Colombia",Light,62/82,$40.00/12 ounces
https://www.coffeereview.com/review/cordillera-de-fuego-costa-rica/,Cordillera de Fuego Costa Rica,94,"Madison, Wisconsin","Tarrazu, Costa Rica",Medium-Light,59/77,$18.00/8 ounces
https://www.coffeereview.com/review/nyeri-hill-kenya-3/,Nyeri Hill Kenya,94,"Madison, Wisconsin","Nyeri growing region, south-central Kenya",Medium-Light,56/74,$22.00/12 ounces
https://www.coffeereview.com/review/ethiopia-guji-74110-natural/,Ethiopia Guji 74110 Natural,94,"Taichung, Taiwan","Guji Zone, Oromia Region, Southern Ethiopia",Light,64/86,NT$ 550/227 grams
https://www.coffeereview.com/review/good-tidings-sweet-holiday-blend/,Good Tidings Sweet Holiday Blend,94,"Floyd, Virginia",Costa Rica; Ethiopia,Medium-Light,60/78,$22.00/12 ounces
https://www.coffeereview.com/review/kona-mokka-champagne-natural/,Kona Mokka Champagne Natural,95,"Hilo, Hawaii","Kona growing region, Big Island of Hawai’i",Light,64/86,$100.00/4 ounces
https://www.coffeereview.com/review/ethiopia-banko-gotiti-5/,Ethiopia Banko Gotiti,94,"Taipei, Taiwan","Gedeb District, Gedeo Zone, southern Ethiopia",Light,64/82,NT$ 400/200 grams
https://www.coffeereview.com/review/o-li-a-geisha-blend/,O-Li-A Geisha Blend,94,"Taipei City, Taiwan",Panama; Colombia; Ethiopia,Light,64/86,NT$ 970/227 grams
https://www.coffeereview.com/review/colombia-huila-el-triunfo-pink-bourbon-anaerobic-washed/,Colombia Huila El Triunfo Pink Bourbon Anaerobic Washed,94,"Taipei, Taiwan","Huila Department, Colombia",Medium-Light,52/78,NT$ 539/8 ounces
https://www.coffeereview.com/review/costa-rica-volcan-azul-gesha/,Costa Rica Volcán Azul Gesha Anaerobic Natural,94,"San Diego, California","Poás Volcano, Alajuela, Costa Rica",Light,64/80,$59.00/8 ounces
https://www.coffeereview.com/review/chang-e-the-moon-goddess-espresso/,Chang-E The Moon Goddess Espresso,94,"Taoyuan, Taiwan",Colombia; Costa Rica; Kenya; Ethiopia,Medium,46/70,NT$ 650/8 ounces
https://www.coffeereview.com/review/gw03-princesa-carmen-geisha/,GW03 Princesa Carmen Geisha,98,"Yilan, Taiwan","Paso Ancho, Panama",Medium-Light,58/74,"NT$ 2,500/20 grams"
https://www.coffeereview.com/review/el-salvador-finca-loma-la-gloria-yellow-honey/,El Salvador Finca Loma La Gloria Yellow Honey,94,"Sacramento, California","El Bálsamo Quetzaltepec growing region, El Salvador",Medium-Light,58/78,$20.00/12 ounces
https://www.coffeereview.com/review/costa-rica-la-laguna-lot-reserve-series/,Costa Rica La Laguna Lot — Reserve Series,94,"Sacramento, California","Tarrazu, Costa Rica",Medium-Light,60/78,$23.00/12 ounces
https://www.coffeereview.com/review/rwanda-silverback-plus-espresso/,Rwanda Silverback Plus Espresso,95,"Taoyuan, Taiwan","Kageyo, Eastern Province, Rwanda",Light,48/689,NT$ 800/8 ounces
https://www.coffeereview.com/review/colombia-el-paraiso-geisha-luna-washed/,Colombia El Paraiso Geisha Luna Washed,95,"Osaka, Japan","Piendamo, Cauca Department, Colombia",Light,70/85,$27.00/100 grams
https://www.coffeereview.com/review/costa-rica-volcan-azul-gesha-anaerobic-natural/,Costa Rica Volcán Azul Gesha Anaerobic Natural,95,"Topeka, Kansas","Poás Volcano, Alajuela, Costa Rica",Light,66/82,$26.00/8 ounces
https://www.coffeereview.com/review/kona-pointu/,Kona Pointu®,97,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,52/72,$69.95/8 ounces
https://www.coffeereview.com/review/colombia-calderon-honey/,Colombia Calderon Honey,96,"Billings, Montana","Huila Department, Colombia",Medium-Light,60/78,$32.25/12 ounces
https://www.coffeereview.com/review/karen-j-kona-red-bourbon-5/,Karen J Kona Red Bourbon,95,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,58/78,$54.95/8 ounces
https://www.coffeereview.com/review/wilton-benitez-colombia-sidra/,Wilton Benitez Colombia Sidra,96,"Jersey City, New Jersey","Piendamo, Cauca Department, Colombia",Light,65/83,$60.00/250 grams
https://www.coffeereview.com/review/peru-gilmer-cordova-13/,Peru Gilmer Cordova #13,95,"Lexington, Virginia","Cajamarca, Peru",Light,64/88,$29.00/12 ounces
https://www.coffeereview.com/review/ethiopia-kayon-mountain-10/,Ethiopia Kayon Mountain,95,"Lexington, Virginia","Odo Shakiso District, Guji Zone, southern Ethiopia",Light,64/84,$24.00/12 ounces
https://www.coffeereview.com/review/kenya-gichathaini-6/,Kenya Gichathaini,95,"Lexington, Virginia","Nyeri growing region, south-central Kenya",Light,62/80,$26.00/12 ounces
https://www.coffeereview.com/review/colombia-honey-sweet-rose/,Colombia Honey Sweet Rose,95,"Taichung, Taiwan","Huila Department, Colombia",Light,62/80,NT$ 520/8 ounces
https://www.coffeereview.com/review/colombia-santa-monica-castillo-honey-lulo/,Colombia Santa Monica Castillo Honey Lulo,94,"Floyd, Virginia","Quindio Department, Colombia",Light,74/90,$33.00/8 ounces
https://www.coffeereview.com/review/colombia-las-flores-red-bourbon-natural/,Colombia Las Flores Red Bourbon Natural,94,"Livingston, Montana","Acevedo, Huila Department, Colombia",Medium-Light,60/78,$29.95/12 ounces
https://www.coffeereview.com/review/african-dance-espresso-blend/,African Dance Espresso Blend,94,"Hsinchu, Taiwan",Kenya; Ethiopia; Guatemala,Medium-Light,60/78,$17.00/6 ounces
https://www.coffeereview.com/review/sweetheart-blend-espresso/,Sweetheart Blend Espresso,94,"Hsinchu, Taiwan",Ethiopia; Guatemala,Medium-Light,58/78,$15.00/8 ounces
https://www.coffeereview.com/review/kenya-aa-kiri/,Kenya AA Kiri,95,"Crystal Lake, Illinois","Kirinyaga County, south-central Kenya",Light,64/80,$26.00/12 ounces
https://www.coffeereview.com/review/guatemala-gesha-2/,Guatemala Gesha,95,"Taoyuan, Taiwan","Aqua Dulce, Cuilco, Huehuetenango, Guatemala",Medium-Light,60/77,NT $750/4 ounces
https://www.coffeereview.com/review/gesha-village-ethiopia-gori-gesha/,Gesha Village Ethiopia Gori Gesha,94,"Taoyuan, Taiwan","Gori Gesha Forest, Bench Maji Zone, SNNPR Region, Ethiopia",Light,62/80,NT $450/8 ounces
https://www.coffeereview.com/review/kenya-machakos-aa-top-washed/,Kenya Machakos AA Top Washed,96,"Taipei, Taiwan","Machakos County, Kenya",Light,62/82,NT $409/8 ounces
https://www.coffeereview.com/review/indonesia-sumatra-raja-harimau-lintong-mandheling-espresso/,Indonesia Sumatra Raja Harimau Lintong Mandheling Espresso,95,"Chia-Yi, Taiwan","Lintong growing region, North Sumatra, Indonesia",Medium-Light,58/77,NT $260/8 ounces
https://www.coffeereview.com/review/ethiopia-washed-guji-bishala-23-02/,Ethiopia Washed Guji Bishala 23/02,95,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,60/80,NT $350/8 ounces
https://www.coffeereview.com/review/guatemala-washed-huehuetenango-joya-verde-espresso/,Guatemala Washed Huehuetenango Joya Verde Espresso,94,"Chia-Yi, Taiwan","Huehuetenango, Guatemala",Medium-Light,58/79,NT $220/8 ounces
https://www.coffeereview.com/review/ethiopia-red-honey-guji-uraga-tabe-haro-wachu/,Ethiopia Red Honey Guji Uraga Tabe Haro Wachu,94,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Medium-Light,58/78,NT $340/8 ounces
https://www.coffeereview.com/review/ethiopia-natural-sidama-bare-tamiru/,Ethiopia Natural Sidama Bare Tamiru,94,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Light,64/78,NT $390/8 ounces
https://www.coffeereview.com/review/colombia-wilton-benitez-thermal-shock-geisha/,Colombia Wilton Benitez Thermal Shock Geisha,96,"Chicago, Illinois","Piendamo, Cauca Department, Colombia",Medium-Light,60/78,$58.00/8 ounces
https://www.coffeereview.com/review/colombia-wilton-benitez-thermal-shock-red-bourbon/,Colombia Wilton Benitez Thermal Shock Red Bourbon,95,"Chicago, Illinois","Piendamo, Cauca Department, Colombia",Medium-Light,60/78,$38.00/8 ounces
https://www.coffeereview.com/review/colombia-tolima-genius/,Colombia Tolima Genius,94,"Chicago, Illinois","Huila Department, Colombia",Light,61/83,$35.00/8 ounces
https://www.coffeereview.com/review/colombia-wilton-benitez-thermal-shock-caturra/,Colombia Wilton Benitez Thermal Shock Caturra,94,"Chicago, Illinois","Piendamo, Cauca Department, Colombia",Medium-Light,60/77,$35.00/8 ounces
https://www.coffeereview.com/review/24015/,Ethiopia Natural Yirgacheffe Koke Shalaye Abraham Mengiste,94,"Taipei, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,60/76,NT $400/8 ounces
https://www.coffeereview.com/review/kenya-aa-top-gicherori/,Kenya AA TOP Gicherori,97,"Yilan, Taiwan","Embu County, Kenya",Medium-Light,60/78,NT $550/200 grams
https://www.coffeereview.com/review/panama-carmen-geisha-washed-light-roast/,Panama Carmen Geisha Washed Light Roast,95,"Yilan, Taiwan","Paso Ancho, Panama",Light,62/82,"NT $12,500/100 grams"
https://www.coffeereview.com/review/colombia-luna-azul/,Colombia Luna Azul,94,"Lexington, Virginia","Santa Bárbara, Antioquia, Colombia",Medium-Light,60/76,$28.00/12 ounces
https://www.coffeereview.com/review/mexico-los-aguacates/,Mexico Los Aguacates,95,"Manlius, New York","Tenejapa, Chiapas, Mexico",Light,65/82,$42.00/12 ounces
https://www.coffeereview.com/review/ethiopia-arbegona-natural-74158/,Ethiopia Arbegona Natural 74158,95,"Taipei, Taiwan","Sidamo growing region, south-central Ethiopia",Light,64/80,NT $500/8 ounces
https://www.coffeereview.com/review/guatemala-nueva-granda-washed-laurina/,Guatemala Nueva Granda Washed Laurina,94,"Taipei, Taiwan","San Marcos, Guatemala",Light,64/80,"NT $1,000/8 ounces"
https://www.coffeereview.com/review/ethiopia-shantawene-washed-2/,Ethiopia Shantawene Washed,96,"Floyd, Virginia","Sidamo growing region, south-central Ethiopia",Light,64/82,$22.00/12 ounces
https://www.coffeereview.com/review/kona-mocca-6/,Kona Mocca®,95,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,58/74,$112.95/8 ounces
https://www.coffeereview.com/review/ethiopia-worka-sakaro-anaerobic-natural-4/,Ethiopia Worka Sakaro Anaerobic Natural,96,"Floyd, Virginia","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,60/78,$23.00/12 ounces
https://www.coffeereview.com/review/colombia-finca-chambaku/,Colombia Finca Chambaku,94,"Floyd, Virginia","Manizales, Caldas, Colombia",Light,62/80,$24.00/12 ounces
https://www.coffeereview.com/review/colombia-la-siria-gesha/,Colombia La Siria Gesha,95,"San Diego, California","La Argentina, Huila Department, Colombia",Medium-Light,60/80,$53.00/8 ounces
https://www.coffeereview.com/review/kau-yellow-caturra-peaberry/,Ka‘ū Yellow Caturra Peaberry,94,"Hilo, Hawaii","Ka‘ū, Big Island of Hawaii",Medium-Light,60/77,$25.00/4 ounces
https://www.coffeereview.com/review/ethiopia-guji-hambela-tirtira-goyo-natural/,Ethiopia Guji Hambela Tirtira Goyo Natural,94,"Taichung, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,68/84,NT $250/8 ounces
https://www.coffeereview.com/review/el-salvador-unicorn-2/,El Salvador Unicorn,94,"Truckee, California","El Bálsamo Quetzaltepec, El Salvador",Medium-Light,56/78,$24.00/12 ounces
https://www.coffeereview.com/review/ethiopia-guji-euphora-special-honey-lot/,Ethiopia Guji Euphora Special Honey Lot,94,"Taipei, Taiwan","Guji Zone, Oromia Region, Southern Ethiopia",Medium-Light,58/72,$12.00/8 ounces
https://www.coffeereview.com/review/ichamama-kenya-2/,Ichamama Kenya,95,"Madison, Wisconsin","Nyeri County, Central Province, Kenya",Medium-Light,59/75,$22.00/12 ounces
https://www.coffeereview.com/review/la-candelilla-geisha-natural-costa-rica/,La Candelilla Geisha Natural Costa Rica,95,"Madison, Wisconsin","Tarrazú, Costa Rica",Medium-Light,59/77,$19.00/8 ounces
https://www.coffeereview.com/review/el-lechero-peru/,El Lechero Peru,94,"Madison, Wisconsin","El Carmen Cautivo, Tabaconas, Cajamarca, Peru",Medium-Light,59/77,$19.00/12 ounces
https://www.coffeereview.com/review/colombia-el-roble-natural-carbonic-java/,Colombia El Roble Natural Carbonic Java,95,"Denver, Colorado","Quindio Department, Colombia",Light,63/81,$31.00/8 ounces
https://www.coffeereview.com/review/colombia-nestor-lasso-sidra/,Colombia Nestor Lasso Sidra,95,"San Jose, California","Bruselas, Pitalito, Huila Department, Colombia",Light,62/83,$32.99/8 ounces
https://www.coffeereview.com/review/colombia-yeast-anaerobic-washed-las-flores-bourbon-sidra/,Colombia Yeast Anaerobic Washed Las Flores Bourbon Sidra,95,"Chia-Yi, Taiwan","Huila Department, Colombia",Light,62/81,NT $550/8 ounces
https://www.coffeereview.com/review/ecuador-cruz-loma-sidra-anaerobic-euphora-special-lot/,Ecuador Cruz Loma Sidra Anaerobic Euphora Special Lot,95,"Taipei, Taiwan","San José de Minas, Pichincha Province, Ecuador",Light,64/80,$16.00/4 ounces
https://www.coffeereview.com/review/colombia-el-roble-chiroso-washed/,Colombia El Roble Chiroso Washed,94,"Yilan, Taiwan","Quindio Department, Colombia",Medium-Light,58/78,NT $650/200 grams
https://www.coffeereview.com/review/guatemala-el-injerto-sl28/,Guatemala El Injerto SL28,94,"San Rafael, California","La Libertad, Huehuetenango Department, Guatemala",Medium-Light,62/79,$18.00/6 ounces
https://www.coffeereview.com/review/wilton-benitez-java/,Wilton Benitez Java,96,"Madison, Wisconsin","Piendamó, Cauca, Colombia",Medium-Light,60/74,$25.00/8 ounces
https://www.coffeereview.com/review/holy-melody-espresso-blend/,HWC Holy Melody Espresso Blend,94,"Taichung, Taiwan",Kenya; Ethiopia,Medium-Light,57/77,$40.00/8 ounces
https://www.coffeereview.com/review/23896/,Panama Bambito Estate Geisha Anaerobic Natural,96,"San Diego, California","Volcan Baru, Boquete growing region, Panama",Light,65/90,$45.00/4 ounces
https://www.coffeereview.com/review/ethiopia-natural-sidama-74158/,Ethiopia Natural Sidama 74158,96,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Light,62/80,NT $450/4 ounces
https://www.coffeereview.com/review/mr-dodds-teatime-blend/,Mr. Dodd’s TeaTime Blend,95,"Chia-Yi, Taiwan",Ethiopia; Guatemala,Medium-Light,56/72,NT $325/8 ounces
https://www.coffeereview.com/review/colombia-double-anaerobic-washed-los-nogales-yellow-bourbon/,Colombia Double Anaerobic Washed Los Nogales Yellow Bourbon,95,"Chia-Yi, Taiwan","Huila Department, Colombia",Light,64/80,NT $290/4 ounces
https://www.coffeereview.com/review/colombia-el-chaferote-pink-bourbon/,Colombia El Chaferote Pink Bourbon,95,"San Diego, California","Huila Department, Colombia",Medium-Light,63/77,$28.00/10 ounces
https://www.coffeereview.com/review/guatemala-el-injerto-ethiopia-landrace-natural/,Guatemala El Injerto Ethiopia Landrace Natural,94,"San Rafael, California","La Libertad, Huehuetenango Department, Guatemala",Medium-Light,57/74,$20.00/6 ounces
https://www.coffeereview.com/review/holiday-blend-28/,Holiday Coffee,95,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,58/66,$69.95/8 ounces
https://www.coffeereview.com/review/kenya-muthua-ini-ab/,Kenya Muthua-Ini AB,95,"San Diego, California","Nyeri growing region, south-central Kenya",Medium-Light,58/77,$22.00/12 ounces
https://www.coffeereview.com/review/kenya-gichuka-aa-2/,Kenya Gichuka AA,95,"Lee, Massachusetts","Kiambu County, Kenya",Medium-Light,60/78,$20.95/12 ounces
https://www.coffeereview.com/review/colombia-chili-bourbon/,Colombia Chili Bourbon,94,"Lee, Massachusetts","Circasia, Quindio, Colombia",Light,62/80,$33.45/12 ounces
https://www.coffeereview.com/review/chelbessa-ethiopia-2/,Chelbessa Ethiopia,95,"Madison, Wisconsin","Chelbessa, Gedeb, Yirgacheffe, south-central Ethiopia",Medium-Light,60/76,$21.00/12 ounces
https://www.coffeereview.com/review/ethiopia-yirgacheffe-gedeb-chelbesa-natural/,Ethiopia Yirgacheffe Gedeb Chelbesa Natural,95,"Taipei, Taiwan","Chelchele, Gedeb District, Gedeo Zone, Ethiopia",Medium-Light,59/76,NT $480/8 ounces
https://www.coffeereview.com/review/tirra-natural-costa-rica/,Tirra Natural Costa Rica,94,"Madison, Wisconsin","Tarrazú, Costa Rica",Medium-Light,59/77,$22.00/12 ounces
https://www.coffeereview.com/review/colombia-huila-espiritu-blanc-geisha-semi-washed-anaerobic/,Colombia Huila Espiritu Blanc Geisha Semi-Washed Anaerobic,94,"Taipei, Taiwan","Huila, Colombia",Medium-Light,63/71,NT $480/100 grams
https://www.coffeereview.com/review/costa-rica-san-ramon-yeast-washed/,Costa Rica San Ramon Yeast Washed,94,"Zhubei, Taiwan","Tarrazu, Costa Rica",Light,63/79,NT $330/8 ounces
https://www.coffeereview.com/review/hawaii-island-blend-espresso/,Hawai’i Island Blend Espresso,94,"Hilo, Hawaii","Ka‘ū and Kona growing regions, Big Island of Hawai’i",Medium-Light,52/70,$20.00/4 ounces
https://www.coffeereview.com/review/kenya-washed-kiambu-windrush-aa/,Kenya Washed Kiambu Windrush AA,96,"Chia-Yi, Taiwan","Kiambu growing region, south-central Kenya",Medium-Light,57/77,NT $340/8 ounces
https://www.coffeereview.com/review/guatemala-el-amate-maragogype/,Guatemala El Amate Maragogype,94,"Chicago, Illinois","El Aguacatal, Hoja Blanca, Cuilco, Huehuetenango, Guatemala",Medium-Light,60/76,$27.00/12 ounces
https://www.coffeereview.com/review/ethiopia-natural-guji-blue-donkey-23/,Ethiopia Natural Guji Blue Donkey 23,94,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,58/76,NT $325/8 ounces
https://www.coffeereview.com/review/ethiopia-natural-yirgacheffe-worka-nenke-abraham-mengiste/,Ethiopia Natural Yirgacheffe Worka Nenke Abraham Mengiste,94,"Chia-Yi, Taiwan","Gedeo Zone, SNNPR, southern Ethiopia",Medium-Light,60/78,NT $290/8 ounces
https://www.coffeereview.com/review/ethiopia-koke/,Ethiopia Koke,95,"Lexington, Virginia","Yirgacheffe growing region, south-central Ethiopia",Light,62/80,$23.00/12 ounces
https://www.coffeereview.com/review/panama-florsa-100-geisha-fw-1600/,Panama Florsa 100 Geisha FW 1600+,95,"Taichung, Taiwan","Boquete growing region, Panama",Light,65/81,NT $450/227 grams
https://www.coffeereview.com/review/ethiopia-bench-maji-gesha-winey-natural-g1/,Ethiopia Bench Maji Gesha Winey Natural G1,94,"Taichung, Taiwan","Bench-Maji Zone, Southern Ethiopia",Medium-Light,60/77,NT $310/227 grams
https://www.coffeereview.com/review/wilton-benitez-sidra/,Wilton Benitez Sidra,94,"Madison, Wisconsin","Piendamó, Cauca Department, Colombia",Medium-Light,58/74,$22.00/8 ounces
https://www.coffeereview.com/review/panama-hacienda-la-esmeralda-geisha-natural/,Panama Hacienda La Esmeralda Geisha Natural,95,"Taipei, Taiwan","Boquete growing region, western Panama",Medium-Light,60/77,$22.00/4 ounces
https://www.coffeereview.com/review/panama-hacienda-la-esmeralda-geisha-washed-2/,Panama Hacienda La Esmeralda Geisha Washed,95,"Taipei, Taiwan","Boquete growing region, western Panama",Light,64/78,$20.00/4 ounces
https://www.coffeereview.com/review/grand-champion-red-bourbon-natural/,Grand Champion Red Bourbon Natural,96,"Pahala, Hawaii","Ka'u growing district, Big Island of Hawai’i",Medium-Light,52/72,$35.00/4 ounces
https://www.coffeereview.com/review/sumatra-lintong-kardon/,Sumatra Lintong Kardon,95,"Portland, Maine","Lintong growing region, North Sumatra Province, Indonesia",Medium-Light,56/74,$21.00/12 ounces
https://www.coffeereview.com/review/panama-finca-don-julian-geisha-washed/,Panama Finca Don Julian Geisha Washed,94,"Yilan, Taiwan","Boquete, Panama",Light,65/81,"NT $1,200/100 grams"
https://www.coffeereview.com/review/colombia-finca-la-roca/,Colombia Finca La Roca,94,"San Diego, California","Planadas, Tolima Department, Colombia",Medium-Light,60/77,$26.00/12 ounces
https://www.coffeereview.com/review/ethiopia-yirgz/,Ethiopia YirgZ,95,"Chicago, Illinois","Yirgacheffe growing region, southern Ethiopia",Medium-Light,62/78,$27.00/12 ounces
https://www.coffeereview.com/review/colombia-patio-bonita/,Colombia Patio Bonita,94,"Chicago, Illinois","Caldono, Calda Department, Colombia",Light,64/80,$27.00/12 ounces
https://www.coffeereview.com/review/ethiopia-yirgacheffe-farmgate/,Ethiopia Yirgacheffe Farmgate,94,"Chicago, Illinois","Yirgacheffe growing region, southern Ethiopia",Medium-Light,59/75,$27.00/12 ounces
https://www.coffeereview.com/review/promise-of-spring/,Promise of Spring,94,"Taitung, Taiwan",Costa Rica; Ethiopia,Medium-Light,59/76,NT $450/200 grams
https://www.coffeereview.com/review/ethiopia-gesha-rebecca-natural/,Ethiopia Gesha Rebecca Natural,94,"Yilan, Taiwan","Bench-Maji Zone, Southern Ethiopia",Medium-Light,61/74,NT $500/200 grams
https://www.coffeereview.com/review/colombia-finca-el-paraiso-geisha-sake/,Colombia Finca El Paraíso Geisha Sake,96,"Hilo, Hawaii","Cauca, Colombia",Light,65/82,$60.00/4 ounces
https://www.coffeereview.com/review/tanzania-nyasi-furaha/,Tanzania Nyasi Furaha,94,"Lexington, Virginia","Mbeya, Ruvuma Region, Tanzania",Medium-Light,62/74,$19.00/12 ounces
https://www.coffeereview.com/review/kenya-gachatha-aa-top/,Kenya Gachatha AA Top,95,"Chia-Yi, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,58/74,NT $330/8 ounces
https://www.coffeereview.com/review/kenya-nyeri-gatuya-factory-aa-top/,Kenya Nyeri Gatuya Factory AA Top,94,"Taipei, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,57/76,Nt $325/8 ounces
https://www.coffeereview.com/review/costa-rica-tarrazu-double-anaerobic-washed/,Costa Rica Tarrazu Double Anaerobic Washed,94,"Taipei, Taiwan","Tarrazu growing region, Costa Rica",Medium-Light,60/77,NT $450/8 ounces
https://www.coffeereview.com/review/wilton-benitez-pink-bourbon-colombia/,Wilton Benitez Pink Bourbon Colombia,98,"Madison, Wisconsin","Piendamo, Cauca Department, Colombia",Medium-Light,62/78,$20.00/8 ounces
https://www.coffeereview.com/review/costa-rica-las-lajas-sl28-natural/,Costa Rica Las Lajas SL28 Natural,95,"Charlotte, North Carolina","Sabanilla de Alajuela, Central Valley, Costa Rica",Light,62/80,$30.00/12 ounces
https://www.coffeereview.com/review/nano-genji-12-ethiopia/,Nano Genji #12 Ethiopia,95,"Madison, Wisconsin","Agaro Gera, Jimma Zone, Oromia State, Ethiopia",Medium-Light,58/74,$23.00/12 ounces
https://www.coffeereview.com/review/gesha-spirits-2/,Gesha Spirits,95,"San Diego, California","Huila Department, Colombia",Light,62/80,$48.00/10 ounces
https://www.coffeereview.com/review/panama-hwc-coffee-estate-washed/,Panama HWC Coffee Estate Washed,94,"Taichung, Taiwan",Panama,Medium-Light,59/73,$80.00/8 ounces
https://www.coffeereview.com/review/colombia-fruit-maceration-series-lulo-bear/,Colombia Fruit Maceration Series Lulo Bear,94,"Jersey City, New Jersey","Armenia, Quindio Department, Colombia",Light,64/80,$30.00/250 grams
https://www.coffeereview.com/review/colombia-huila-charlotte-geisha-washed/,Colombia Huila Charlotte Geisha Washed,94,"Taipei, Taiwan","Huila Department, Colombia",Light,65/79,NT $450/8 ounces
https://www.coffeereview.com/review/colombia-wilton-benitez-double-anaerobic-thermal-shock-yellow-gesha/,Colombia Wilton Benitez Double Anaerobic Thermal Shock Yellow Gesha,94,"Jersey City, New Jersey","Piendamo, Cauca Department, Colombia",Light,62/80,$60.00/250 grams
https://www.coffeereview.com/review/more-floral/,More Floral,94,"Taoyuan, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,66/80,NT $300/8 ounces
